age,sex,income,sib_num,sib_order,family_conflict,family_mental_health,peer_victimization,school_safety,neighborhood_safety,adi,structural_stigma
10.666666666666666,F,10,1,1,1.5,0,17.5,18.25,3.6666666666666665,17,1.0517093
9.166666666666666,F,7,0,1,1.25,0,13.5,21.5,5,51,0.18910469
9.916666666666666,M,2,3,1,2.5,0,17,19.75,3,91,-0.16266835
10.916666666666666,M,8.5,1,1,0.75,0,9.5,17.5,5,18,1.0425177
10.166666666666666,M,9,0,1,0.5,1,10.5,19.5,4.666666666666667,25,-0.8287912
9.833333333333334,M,9,1,1,3.25,0,17,20,4.333333333333333,31,-1.3770518
10.75,F,8.75,2,2,1.75,0,12.5,19.5,4.666666666666667,43,-0.12828442
9,M,8.75,0,1,1.5,0,9,21.75,4.666666666666667,87,0.18910469
9.25,F,4.75,1,2,5,0,9,20.5,2.3333333333333335,35,0.18910469
10.583333333333334,F,9,1,1,0,0,9,21.25,5,35,-1.3770518
9,M,4.5,2,3,5.25,0,10.5,21.75,3.3333333333333335,99,-0.03226128
10.666666666666666,M,10,1,1,3,0,14.5,20.75,5,31,-0.3676427
9.416666666666666,F,8,3,4,4.25,0,9,16.75,5,58,1.0961658
8.916666666666666,F,5,4,2,6.75,0,10.5,22.75,5,39,1.0425177
10.916666666666666,M,10,3,3,4.25,0,9,16.5,4.666666666666667,40,-1.2795755
10.916666666666666,M,6.25,1,1,1.25,0,9.5,21.5,4,59,-1.3974755
8.916666666666666,F,9.25,3,2,4,0,13,17.25,4,8,-1.3974755
10.083333333333334,M,1,5,2,1.5,0,11,19,4,33,-0.6193691
10.833333333333334,F,9,1,1,1,0,9,20.5,4.666666666666667,30,-0.3676427
10,M,9.25,2,3,5.25,0,13.5,22.25,4.333333333333333,6,-0.6193691
10.583333333333334,M,1,4,3,4,0,11,20.5,2,22,-1.3974755
10.75,F,9,0,1,0.25,0,12,23.25,4.666666666666667,23,-1.1650348
9.583333333333334,F,10,1,1,3,0,9.5,20.25,3.6666666666666665,49,0.18910469
10.083333333333334,F,9,1,1,1.6666666666666667,0,11,16.666666666666668,4,21,-0.3676427
9.5,M,10,1,1,2,0,9.5,20.75,4.666666666666667,24,-1.2795755
9,M,8,1,2,2.75,0,13,18.5,4,4,-1.3974755
9.416666666666666,M,10,4,1,2.5,0,9,21,4.666666666666667,23,1.0425177
10.333333333333334,F,3.5,0,1,1.5,0,14,19.25,2.6666666666666665,97,-1.2795755
10,F,10,3,3,1,0,9,20.5,5,3,-0.6193691
9.333333333333334,F,8.5,3,3,2.75,0,10.5,19.75,5,34,-0.7891287
10.583333333333334,F,6.333333333333333,1,2,1.5,0,9,22.5,3.3333333333333335,79,-0.12828442
9.666666666666666,F,7,1,1,2.5,0,17,17,4.333333333333333,41,0.3220071
10.166666666666666,F,4.666666666666667,1,2,2,0,9,18,2.6666666666666665,38,-1.3974755
9,M,3.5,1,1,1.5,1,11,20,4.666666666666667,44,-1.3770518
9.833333333333334,F,4.75,1,2,0.5,0,11.5,21.5,5,16,-1.3974755
9.083333333333334,M,9,1,1,1.25,0,9,20.75,5,24,-1.2795755
9.833333333333334,F,9,1,1,2,0,10,20.75,4.333333333333333,40,0.3220071
10.75,F,2.25,0,1,2,0,15.5,18.5,2.3333333333333335,27,-1.3974755
10.833333333333334,F,8.75,1,2,3,0,10.5,18,4.333333333333333,8,-0.8287912
10.75,M,9,1,1,2.25,0,14.5,21.5,4.666666666666667,30,-0.7891287
9.25,F,10,3,4,0.5,0,11,19.5,5,9,-0.6193691
10.25,F,9,1,1,1,0,9.5,20,3.6666666666666665,16,-1.3974755
9,M,5.5,2,2,1,0,15.5,21.75,5,27,-0.8287912
10,F,7.666666666666667,0,1,2.6666666666666665,0,28,19.333333333333332,5,27,-1.3770518
9.25,F,8.75,2,2,0.75,0,15.5,18.25,3.3333333333333335,41,-0.12828442
10.333333333333334,M,8,1,2,2.25,0,9.5,18.5,5,11,-0.8287912
9.5,M,9,2,1,0.5,0,11.5,23,4,30,1.0961658
9.333333333333334,F,9,1,1,0.5,0,12,21,5,23,1.0425177
10.416666666666666,F,9,3,3,2.25,0,22.5,19.25,4.333333333333333,33,0.413664
10.5,F,8,2,1,0.5,0,13.5,22.75,4.666666666666667,35,0.413664
9,F,4.25,1,2,6.25,0,10.5,20.5,4,63,0.18910469
10.416666666666666,M,7.25,2,2,4.25,0,13.5,18.5,4,36,-1.3770518
10.666666666666666,F,9,3,3,1,0,15,20,4.333333333333333,17,1.0425177
10.25,M,7.75,0,1,3.25,0,10,19.5,4,3,-1.3974755
10.416666666666666,F,10,1,2,0,0,10.5,21.75,5,18,-1.3974755
9.916666666666666,F,7.75,2,3,3.25,0,12.5,19.5,3.6666666666666665,31,1.0517093
9.583333333333334,F,7,1,1,3,0,10.5,21,4.333333333333333,16,-1.3770518
9.166666666666666,M,4,0,1,1.75,0,9,21,5,51,-0.12828442
10.416666666666666,M,9,1,1,1.5,0,11,20.25,4.333333333333333,42,-0.3676427
9,M,6.75,3,3,5.75,0,24.5,14.5,3.3333333333333335,34,-1.1650348
9.25,F,8,2,3,3,1,15.5,17,4.333333333333333,4,-1.3974755
9.583333333333334,F,3.75,1,1,1,1,17.5,22.25,2.6666666666666665,64,0.413664
9.333333333333334,M,3.5,1,2,1.5,0,9,22.5,4,99,0.413664
9,F,6.75,2,1,3.75,1,17,17,4.666666666666667,37,-1.3770518
10.833333333333334,M,4.5,1,1,0.75,1,9.5,19.75,3,92,-0.12828442
9,F,5,2,1,3.25,0,9.5,17.5,4.333333333333333,62,-0.12828442
10.75,M,4.333333333333333,0,1,1.5,0,10,21.75,4,97,-0.03226128
10.916666666666666,F,9.5,1,1,1,0,10.5,21.5,4,14,-0.7891287
9.75,F,9.5,1,1,0.75,0,14,22.25,4.333333333333333,20,-1.1650348
10,F,8.75,3,3,1.5,0,10,23.75,4.666666666666667,24,-1.1650348
9.75,F,8.75,0,1,2.25,0,15.5,21.5,5,28,1.0961658
10.416666666666666,M,6,0,1,0.5,0,19.5,18,4.666666666666667,68,-0.12828442
9.416666666666666,M,9,1,1,1.25,0,10.5,17.25,4,38,-0.12828442
10.75,M,6,2,1,6,0,16.5,16.5,4,35,1.0425177
9.5,M,1.6666666666666667,1,1,3.75,0,9,17,1.6666666666666667,87,0.3220071
9.083333333333334,M,9,2,1,1,0,9,20,5,39,0.18910469
9.333333333333334,F,9,1,1,3.5,0,10.5,21.75,5,40,-1.2795755
9.416666666666666,M,6,2,2,2.5,0,10,22.25,5,35,1.0517093
8.916666666666666,M,9,1,2,2,0,9.5,21.25,4.666666666666667,27,-0.7891287
10.416666666666666,F,10,1,2,4,0,15.5,16.75,4.333333333333333,11,-0.6193691
10.75,M,7,3,1,1.5,0,9.5,20.75,3.6666666666666665,24,1.0425177
10.166666666666666,M,6,0,1,3,0,17,21,4.333333333333333,5,-1.3974755
9,M,9.25,1,2,4.5,1,18,18.5,4,12,0.18910469
10,F,2.3333333333333335,2,2,2.5,0,14.5,16.5,2.6666666666666665,79,0.413664
10.333333333333334,M,1,0,1,1.25,0,10.5,17.5,3,99,-1.2795755
10.5,F,8.5,3,3,1,0,10,20.5,4,15,1.0425177
10.333333333333334,M,8.75,0,1,0.75,0,11,18.5,5,49,-0.12828442
9.083333333333334,F,9.25,2,3,2.75,0,14.5,18.5,4.333333333333333,82,-0.12828442
11,M,7,1,1,2.25,0,12,19.5,3.6666666666666665,40,0.413664
10.333333333333334,F,7.25,3,1,0.75,0,10.5,22.25,3.3333333333333335,60,1.0425177
9.583333333333334,M,8,2,1,1,0,14.5,19,5,17,-1.3974755
9.666666666666666,M,7.666666666666667,1,2,3,0,11,18.75,3,95,1.0961658
10.75,M,5.75,1,1,3.5,0,17,20.25,3,99,1.0961658
10,M,7.25,1,1,0.5,0,12,22.5,4.666666666666667,31,-0.6193691
9,F,7.75,3,1,2,0,17,21.5,4.666666666666667,29,-1.3770518
10.083333333333334,F,8.75,1,1,1.25,0,9,17.25,2.6666666666666665,27,1.0961658
10,M,8,2,3,3.5,0,9,21.75,5,10,0.18910469
9.25,F,5.333333333333333,5,6,1.25,0,9.5,19.25,3.3333333333333335,100,0.18910469
9.916666666666666,M,8.666666666666666,0,1,1,0,15,20.5,3.3333333333333335,28,-1.3974755
9.166666666666666,M,9,0,1,1.5,0,9,22.25,4.333333333333333,39,0.18910469
10.833333333333334,M,7.5,2,2,0.25,0,10,18.5,3.6666666666666665,47,1.0425177
9.5,M,8.25,1,2,1,0,9,20.5,5,34,-0.16266835
10.5,M,6,4,4,0.75,0,9,19.75,4.333333333333333,11,-1.3974755
9.083333333333334,M,6.5,4,4,2.75,0,9,19.25,4.666666666666667,69,1.0425177
10.25,F,9,2,1,0,0,10,21.75,5,41,-1.1650348
9.916666666666666,M,7,0,1,3.6666666666666665,0,13,21.666666666666668,4.5,48,1.0425177
10.833333333333334,M,5,2,2,1.5,0,11.5,21,5,46,-0.16266835
9,F,1.75,1,2,4.5,1,13.5,23,2.6666666666666665,38,-1.3974755
9.333333333333334,F,8.25,2,1,1.25,0,11.5,21,4.333333333333333,80,-0.03226128
10.833333333333334,M,9,1,2,2.75,0,11,23.25,5,15,-0.16266835
10.916666666666666,M,8,1,1,0.5,0,16.5,20.25,5,34,-0.7891287
9.083333333333334,M,9,0,1,0.5,0,9,20.25,4,15,-1.3974755
10.416666666666666,F,7,0,1,4.5,0,13,13,5,89,-0.12828442
10.5,F,9,1,2,0,0,11.5,21,5,25,0.413664
10.333333333333334,M,8.25,2,1,1.25,0,9,21.5,5,21,-0.3676427
10.916666666666666,F,6.75,0,1,0.5,0,9,20.5,4,88,-0.12828442
10.25,M,8.5,0,1,4.25,0,13.5,13,4,17,-0.6193691
9.166666666666666,M,5.5,2,2,4,0,9.5,18,3,76,0.18910469
9.333333333333334,F,8.75,2,2,0.5,0,12,17.75,4.333333333333333,30,-0.6193691
9.25,F,8.75,4,3,2,0,10,23,5,14,1.0517093
9.333333333333334,M,10,1,1,0.75,0,9,19,3.6666666666666665,6,0.3220071
9.416666666666666,F,8.5,0,1,1,0,13,17.5,4.333333333333333,20,-0.16266835
9.916666666666666,F,8.5,0,1,1.5,0,14,17,5,25,0.18910469
9.666666666666666,M,7,2,1,2.25,0,11.5,19.75,3.6666666666666665,64,0.413664
10.583333333333334,F,5.25,7,7,0.25,0,9,22,5,57,0.18910469
10.833333333333334,M,8,0,1,1.75,0,18.5,13.75,4,34,-0.8287912
9.416666666666666,F,4.333333333333333,1,1,3.5,0,16,16.75,3.6666666666666665,30,-0.12828442
9.5,M,8.75,1,1,1.75,0,13.5,19,5,22,-1.3770518
9.333333333333334,F,7,0,1,0.5,0,11,21.25,4.666666666666667,15,1.0517093
9.666666666666666,M,10,0,1,0.5,0,15,19.75,4.333333333333333,23,-1.3770518
10.083333333333334,F,3,1,1,6.333333333333333,0,14,16,3,80,-0.6193691
9.75,M,8.5,1,2,3,0,12,17.5,4,46,-0.12828442
10.666666666666666,M,5.75,0,1,3.25,0,11.5,22,4.333333333333333,63,0.413664
10.5,M,7,1,1,0.25,0,18.5,22.25,3.6666666666666665,83,0.413664
10.5,F,4,0,1,3.75,0,12,19.25,5,88,-0.12828442
11,F,9,1,2,1.25,0,12,20,3.6666666666666665,14,-1.3974755
10.333333333333334,M,2.5,1,1,7.5,1,21,14.75,2.3333333333333335,74,-0.12828442
9.916666666666666,F,9,2,1,2.75,1,11.5,18.5,4.666666666666667,16,-0.6193691
9.333333333333334,F,10,2,2,1.75,0,10,19.75,4,10,-1.3974755
9.666666666666666,M,7.5,0,1,1.5,0,10.5,20.5,4,90,1.0961658
9.583333333333334,F,7,8,7,2,0,9.5,19.75,3.6666666666666665,18,-0.03226128
10.583333333333334,M,8.25,2,2,2.25,0,18.5,16,3.3333333333333335,43,-0.7891287
10,M,6.5,1,2,1,0,9,20.75,2.3333333333333335,41,-1.3974755
10.916666666666666,M,9,2,1,2.5,0,10.5,17.25,4.666666666666667,4,-1.3974755
9.083333333333334,M,9,0,1,2.5,0,10.5,18.75,4,50,-0.16266835
10.75,M,8,2,2,1.25,0,12,21.25,4.333333333333333,22,0.413664
9.75,M,7,4,2,1.25,0,9,18.75,4,17,1.0517093
10.333333333333334,M,9.25,0,1,1.75,1,12,13,2,33,-0.6193691
10.916666666666666,F,8.5,1,1,1.25,0,10,21.25,5,41,1.0425177
9.833333333333334,F,2,0,1,2.75,0,10.5,22.25,3.3333333333333335,90,-0.12828442
9.75,M,7,3,1,4.5,0,9,19.5,4.333333333333333,39,1.0425177
9.166666666666666,F,9,1,2,0,0,10.5,21.25,5,39,-0.3676427
9.666666666666666,M,7.75,1,1,1.75,0,13.5,16.25,3.6666666666666665,29,-0.7891287
9.25,F,9,0,1,0.75,1,13.5,22,5,14,-0.6193691
9.583333333333334,F,5.75,0,1,4,1,21,13.75,4,30,-0.12828442
9,F,6.75,2,2,3.25,0,9,20.5,5,26,0.3220071
9.166666666666666,F,8.25,0,1,1,0,9,22,3.3333333333333335,51,-1.3974755
9.5,M,9.25,2,1,4.75,0,14,19.5,4,17,1.0425177
9.083333333333334,F,6.666666666666667,1,1,6.25,0,17.5,17.5,4.666666666666667,62,1.0961658
10.833333333333334,F,8,2,1,4.75,0,12,20.75,4.666666666666667,56,-1.3770518
9,F,9,2,1,5,0,11.5,20.5,4.666666666666667,34,-1.3770518
10.25,M,8.5,3,2,2.75,0,24.5,19.5,4.666666666666667,40,1.0425177
10.916666666666666,M,5.25,1,1,0.5,0,9,21.5,3.3333333333333335,27,-1.3974755
10.083333333333334,F,6,1,1,4.75,0,20,16.5,2.6666666666666665,58,0.413664
9.75,M,6.5,1,1,3,0,10,18.75,3,49,-1.3974755
10.666666666666666,F,1,4,2,3.5,0,9,17.5,4.333333333333333,100,0.18910469
10.833333333333334,F,10,1,2,1.5,0,13.5,18.75,5,20,-0.16266835
9.583333333333334,M,7,3,2,5.5,0,15,20.5,4.333333333333333,32,-0.3676427
9.166666666666666,F,3.5,2,2,1,0,9,22.75,4.333333333333333,92,-0.03226128
10.416666666666666,F,10,1,2,0,0,15,19.75,3,9,-1.3974755
9.166666666666666,F,8.25,1,2,1,0,11,19.25,3.3333333333333335,4,-1.3974755
9.25,M,4.25,0,1,1.5,0,11,19.75,4.333333333333333,99,-0.03226128
10.166666666666666,M,6,0,1,4,0,9.5,16,2.6666666666666665,32,-0.03226128
10.25,F,9,1,2,1,1,9,19.75,5,9,-0.6193691
9.75,M,9,3,2,4.5,0,15.5,18.25,3.6666666666666665,13,-0.8287912
10.75,F,7,2,2,4.25,0,10.5,15,3,66,0.413664
10.416666666666666,F,10,3,3,6,0,27.5,19.75,5,22,0.413664
10.25,F,5.333333333333333,1,2,4.333333333333333,0,9,17.333333333333332,3,97,-0.03226128
9.083333333333334,M,9,4,2,2.75,0,13,19.75,4,39,-1.1650348
10.916666666666666,M,8.25,3,4,3.5,0,18,18,4.333333333333333,18,1.0425177
10.583333333333334,F,9,2,2,2,0,9,20.25,5,25,0.18910469
10.833333333333334,F,8.25,0,1,1,0,12.5,18,4,27,1.0961658
10.416666666666666,M,10,0,1,0.25,0,9.5,21.75,3.6666666666666665,1,-1.3974755
9.5,F,8.5,1,1,1,0,13.5,21.5,4.666666666666667,42,-0.8287912
10.25,M,8,1,2,0.75,0,12,20.25,4,41,0.413664
9.416666666666666,F,6.5,2,3,2.5,0,12,18.75,4.666666666666667,27,-1.3974755
9.916666666666666,M,8.75,0,1,1.5,0,14,18.5,4,6,-1.3974755
10.833333333333334,F,8.5,1,1,3,0,11,18.5,4.666666666666667,8,-1.1650348
9.25,F,10,2,2,0.25,0,9.5,22.75,4.333333333333333,22,-0.12828442
9.916666666666666,M,10,1,1,0.75,0,17,21.5,5,2,-1.3974755
10.666666666666666,M,8.25,3,3,1.75,0,9,21.75,4,46,1.0425177
9.166666666666666,M,7.25,1,2,0,0,9.5,21.75,4.666666666666667,56,0.18910469
10.916666666666666,M,10,1,2,2,0,11.5,20.25,4.333333333333333,7,-0.6193691
10.75,F,8.75,2,2,0,0,18.5,18.75,4,24,-0.16266835
10.75,M,6.25,0,1,1,0,12.5,17.75,4.333333333333333,61,-0.12828442
10.666666666666666,M,4.75,0,1,1,0,13,22,3.6666666666666665,72,1.0517093
10.916666666666666,M,9,2,1,2.75,0,10.5,19.75,4,14,-0.6193691
9.833333333333334,M,1,1,1,5,1,12,16.25,2.3333333333333335,17,-1.3974755
9.666666666666666,F,3.6666666666666665,2,1,0,0,9.5,22.666666666666668,4.5,11,-1.3974755
9,M,9,2,3,3.25,0,9,20.5,5,14,1.0425177
9.75,M,6.666666666666667,0,1,1,0,13.5,21.75,5,34,-1.2795755
9.166666666666666,M,8,3,2,2,0,11,18.25,4.666666666666667,41,1.0425177
9.083333333333334,M,6.75,2,2,1.75,0,9,22.5,4,34,-1.3974755
10.833333333333334,M,9.25,2,2,3.5,0,13,17.5,4,11,-0.7891287
10.333333333333334,M,8.25,2,1,2.5,0,9.5,21.25,5,21,-0.3676427
10.25,M,9,2,2,0.25,0,10,23.25,4.666666666666667,15,-0.3676427
10.416666666666666,M,9,1,1,1.5,0,10,21.75,5,39,1.0961658
9.75,M,10,1,2,0.25,0,12.5,19.25,4.333333333333333,22,-1.3770518
9.833333333333334,M,9,1,1,0,0,10,19.25,4.666666666666667,20,-0.8287912
9.333333333333334,F,8,4,3,3.75,0,9,20.75,4,41,1.0425177
10.083333333333334,F,8,1,1,1.5,0,14,21.5,4.333333333333333,33,-0.16266835
9.833333333333334,F,6.5,1,2,0.5,0,11.5,20.5,2.6666666666666665,68,-0.12828442
9.25,F,8.25,2,2,1.75,0,12,22.5,4.333333333333333,60,1.0425177
9.916666666666666,M,7,4,3,0.75,0,17.5,21.75,3.6666666666666665,14,1.0425177
9.416666666666666,F,9,5,3,1.5,0,11,20,3.6666666666666665,8,0.3220071
9.166666666666666,F,8,7,5,4.25,0,9.5,20.5,4.333333333333333,23,1.0425177
10,F,9,1,1,0.25,0,11.5,18.75,3.6666666666666665,25,0.18910469
9.916666666666666,M,8,1,1,2.5,0,10.5,22.75,5,30,0.18910469
9.333333333333334,M,4,1,2,6.75,0,19.5,21.5,4,97,0.18910469
9.916666666666666,F,8.5,1,1,1.25,0,11.5,19,4.666666666666667,54,-0.03226128
9.166666666666666,M,10,2,2,0.5,0,10.5,22.75,5,20,-1.1650348
11,F,9.5,2,2,2.5,0,10.5,21,5,16,1.0425177
9,F,7.75,1,2,1,0,10,22,4,36,-1.1650348
10.416666666666666,F,1.3333333333333333,0,1,0.5,0,12.5,21.5,4.333333333333333,96,1.0961658
10.416666666666666,M,4.25,0,1,3.75,0,15,19.5,3.3333333333333335,71,1.0961658
10.166666666666666,F,10,0,1,2.25,0,20.5,21.5,4.333333333333333,15,-1.3974755
8.916666666666666,M,6,2,2,3.75,0,14,17.25,3,99,-0.03226128
10.25,F,7.75,2,3,1,0,14.5,21,4.666666666666667,25,0.413664
9.25,F,7.25,1,1,0.5,0,9.5,20.75,4.333333333333333,87,1.0961658
9.916666666666666,F,6.25,1,1,0.5,0,9,21.5,3.6666666666666665,72,-1.2795755
10.5,M,9,2,3,1.25,0,10.5,21,4.333333333333333,15,-0.6193691
9,F,4.25,1,1,1.5,0,9.5,20.75,3.3333333333333335,65,-0.12828442
9.833333333333334,M,8.5,1,2,2.25,0,13,18.75,5,68,-0.12828442
10.416666666666666,M,1.6666666666666667,2,3,1.5,0,9.5,23,5,76,0.413664
10,M,5,5,3,2,0,9,19.5,3.3333333333333335,25,-1.3974755
10.583333333333334,F,7.75,1,1,0,0,9,21.5,5,32,1.0425177
10.583333333333334,M,9,2,1,3.25,0,11.5,21,3.3333333333333335,37,0.413664
10.583333333333334,F,8.25,1,1,0,0,11,17.5,4.333333333333333,40,0.413664
10.75,M,1,0,1,2.3333333333333335,0,9,23,2.5,98,-1.2795755
10.333333333333334,F,7,2,1,2.75,0,12.5,20.25,3,31,-1.1650348
10,F,3.5,0,1,2.5,0,9,20.75,5,42,-1.3974755
9.916666666666666,M,5.5,2,2,2.75,0,18.5,18.5,3,78,0.3220071
10.916666666666666,F,9,1,2,1.25,0,13.5,19.25,4.333333333333333,29,-1.3770518
9.5,M,7.5,0,1,2.25,0,9.5,20,4.666666666666667,69,0.413664
10.166666666666666,M,8,2,3,2.75,0,12.5,20.5,4.333333333333333,25,0.413664
9.166666666666666,F,4,1,2,1.3333333333333333,0,12.5,20,4,26,-1.3770518
10.083333333333334,F,9,1,1,1.25,0,9.5,20.75,5,40,-1.2795755
10.583333333333334,M,9,2,1,0.75,0,10.5,21,3.6666666666666665,28,-0.3676427
9.583333333333334,M,9.75,3,1,2,0,10.5,23,4.333333333333333,20,-0.7891287
9,M,5.25,2,2,1,0,9.5,19.75,4,36,-1.3974755
9.833333333333334,F,8,1,1,0,0,14.5,21,4.333333333333333,40,-1.1650348
10.583333333333334,M,6,2,2,1.25,0,9,20.25,3.3333333333333335,26,-1.3974755
9.083333333333334,M,4.666666666666667,2,2,1.5,0,11.5,16.75,2.6666666666666665,30,-1.3974755
10.333333333333334,M,8.5,1,2,1,0,11.5,21.25,5,46,-0.3676427
10.5,M,7,2,1,2,0,16,19.5,5,50,-0.16266835
10.75,F,10,2,2,5.75,0,16,19.25,5,18,-0.3676427
9.25,M,7,1,1,0,0,10,21,5,54,-1.2795755
9,M,9,2,3,1.75,0,14.5,21.5,4.333333333333333,21,0.18910469
9,F,7.5,2,1,1.5,0,18.5,18.75,3.6666666666666665,45,1.0961658
9.75,F,2,0,1,0,1,12,23,3.6666666666666665,35,-1.3974755
10,M,4.666666666666667,0,1,4.333333333333333,1,11,19,2,74,1.0961658
10.5,F,2,3,4,2.75,0,16,19.75,4,19,-1.3974755
10.166666666666666,M,8.75,1,1,0.25,0,14.5,22,4.666666666666667,28,-0.3676427
9,M,6.25,4,1,2.5,0,14,21,4,35,1.0425177
9.333333333333334,M,9.75,1,2,4.5,0,13.5,16,5,5,1.0517093
10.5,M,8.25,3,4,0.25,0,12,21.25,4.666666666666667,17,0.413664
9.5,M,9,1,2,1.25,0,11.5,19.25,5,54,-1.2795755
10.333333333333334,F,6.75,4,1,2.75,0,9,21.5,3.6666666666666665,44,1.0961658
9.666666666666666,M,5,3,4,1.5,0,13,20,3.6666666666666665,20,-1.3974755
9.5,F,9,1,2,0,0,10,22.5,4.666666666666667,6,-0.6193691
9.083333333333334,F,5.25,2,2,2.25,0,13.5,19.5,4.333333333333333,67,-0.12828442
9.333333333333334,F,7.25,0,1,0.5,0,14,19.25,4,2,-0.8287912
9.25,M,7.75,0,1,3.25,0,10,20.25,3.6666666666666665,88,0.18910469
9.416666666666666,F,7,3,3,3.5,0,9,21.5,4.333333333333333,76,-0.12828442
10.833333333333334,F,2.3333333333333335,4,3,2,0,10,21.5,3.6666666666666665,76,-0.6193691
9,M,7.5,1,2,0.75,0,11,16.5,4.333333333333333,15,1.0425177
9.416666666666666,M,10,3,1,2.75,0,15,20.25,4.666666666666667,3,-1.3974755
10.416666666666666,F,4.75,3,4,1.25,0,15,19.5,3.6666666666666665,44,-1.3974755
10.833333333333334,M,9,5,3,2,0,12.5,19.75,4.666666666666667,58,0.3220071
9,F,9,1,1,1.5,0,11,18.25,4,13,-1.3770518
9.333333333333334,F,8.25,0,1,1,0,19.5,19.25,4.333333333333333,36,-0.8287912
10.25,M,9,4,4,0.75,0,14,18.5,5,41,1.0425177
9.5,M,6.25,3,3,0.25,0,9,19,4,25,-1.3974755
9.916666666666666,M,5.5,0,1,3.5,1,24.5,18.25,3,17,-1.1650348
10.666666666666666,F,7.5,3,1,2.5,0,12.5,21.25,4.333333333333333,27,1.0425177
10.916666666666666,F,9,2,3,0.75,0,13.5,19.75,4.666666666666667,55,-0.12828442
10,F,9.25,2,2,0,0,13.5,22.5,3.6666666666666665,9,-0.7891287
10.333333333333334,M,7.75,1,2,6.25,0,12.5,18.5,5,53,1.0961658
9.166666666666666,F,5.25,1,1,0.75,1,17,18.75,4.666666666666667,22,1.0425177
9.166666666666666,M,8,1,1,3.3333333333333335,0,11,17.333333333333332,4,72,-0.12828442
9,M,6.25,0,1,4.25,0,10.5,16.75,4,73,1.0961658
10.5,M,7.75,1,2,0.5,0,9.5,20.25,4.333333333333333,39,1.0517093
10.25,M,9,1,1,1.25,0,11.5,19.5,4.666666666666667,10,-0.12828442
10.5,M,8.5,3,1,2,0,16,17.25,3,73,-0.12828442
9.75,M,5,2,2,4,0,9.5,20.75,4,87,-1.2795755
9.083333333333334,F,9,1,2,0.75,0,14.5,21.25,4.666666666666667,43,-1.3770518
10,F,7.5,1,1,3.25,0,19.5,18.25,4.666666666666667,33,-0.8287912
9.083333333333334,M,7.75,0,1,2.25,0,12,20.75,5,23,-0.16266835
10.833333333333334,F,4,1,1,1.5,1,9,23.25,5,63,1.0961658
10,M,8,1,2,3,0,14,17.75,3.6666666666666665,10,-0.6193691
11,F,1.5,0,1,1,1,10.5,21.75,3,84,1.0961658
10.583333333333334,F,9,1,2,2.25,0,10,16,4.333333333333333,66,1.0961658
9,F,6.25,4,2,7,0,15,21,4,37,-0.6193691
10.833333333333334,M,2,0,1,2.75,0,12.5,19.5,3.6666666666666665,22,-0.12828442
9.166666666666666,F,8.5,3,4,5,0,11,22.5,4.666666666666667,80,0.18910469
10.333333333333334,M,7.666666666666667,1,1,2.25,1,10,20.5,4.666666666666667,33,1.0425177
9.25,F,1.25,3,3,4.5,0,10.5,21.25,3.6666666666666665,82,1.0961658
9.916666666666666,F,7.75,0,1,1.5,0,17.5,17.5,4,47,-1.1650348
9.083333333333334,M,3.75,1,1,1,0,10.5,20.25,4.666666666666667,65,-0.12828442
9.75,F,2.3333333333333335,1,1,1,0,15.5,20.25,5,51,-0.12828442
9.083333333333334,F,8.25,1,1,0.5,0,15.5,20,5,53,-0.12828442
9.083333333333334,F,9,2,3,5.25,0,22,19.75,4.333333333333333,10,-1.3974755
10.5,M,3.25,0,1,0.5,0,12,21.5,3.6666666666666665,63,0.413664
9.5,M,6,5,4,4,0,28.5,17.75,3.3333333333333335,18,-1.1650348
10.75,F,9.5,4,5,0.75,0,11.5,20.25,5,22,1.0425177
10.75,F,6.75,0,1,2,0,9,20,4,16,-1.3974755
10,M,9.75,1,1,1.5,0,13.5,22,4.666666666666667,8,-1.1650348
10.5,M,7.25,1,1,0.75,0,10,22,3.6666666666666665,89,0.18910469
10.916666666666666,F,10,2,1,1.5,0,16.5,23.25,5,11,0.3220071
10.583333333333334,F,9.25,2,3,1,0,9,21.5,4.666666666666667,10,1.0425177
10.416666666666666,M,1.5,3,2,4.5,0,13.5,19.75,4.666666666666667,99,-0.03226128
9.166666666666666,M,8.5,1,2,1.75,0,10.5,20.75,4.333333333333333,43,-0.16266835
9.083333333333334,F,10,1,2,5,0,14.5,14.75,3.6666666666666665,30,-0.12828442
9.25,M,7.5,1,2,0.75,0,11,22.25,4.666666666666667,26,-0.8287912
9.416666666666666,M,8.75,1,1,4,0,19.5,17.5,4,58,0.18910469
10.083333333333334,F,9.5,2,1,0.25,0,12,23.25,4.333333333333333,29,-0.7891287
9.166666666666666,M,7,2,1,1.25,0,10.5,19.5,3.3333333333333335,62,-0.12828442
10.833333333333334,M,8,2,1,1.25,0,14.5,16.5,3.6666666666666665,65,-0.16266835
10.916666666666666,F,7.5,2,2,4.5,0,9.5,17.5,5,34,-1.2795755
10.333333333333334,F,10,1,1,0,0,9,23.75,5,8,-1.3974755
10.916666666666666,F,9,1,2,1,0,10,19.75,4.666666666666667,13,-1.3770518
9,M,8.25,1,2,0,0,11,21.75,5,62,1.0961658
9.166666666666666,F,8.25,2,1,1.25,0,13.5,21.5,4.333333333333333,4,-1.3974755
9.416666666666666,F,8,4,4,2.75,0,12.5,18,4.333333333333333,44,0.18910469
